,subject,task,session_idx,outcome_idx,outcome,estimate,hidden_parameter,did_change_point_occur,sequence_id
13706,60f0606a61eb5a43c4179887,ada-pos,2,56,0.7000021880934586,0.6984374999999993,0.6770426753492567,False,68
13707,60f0606a61eb5a43c4179887,ada-pos,2,57,0.7491902406662598,0.746875,0.6770426753492567,False,68
13708,60f0606a61eb5a43c4179887,ada-pos,2,58,0.6959142463621137,0.6953124999999998,0.6770426753492567,False,68
13709,60f0606a61eb5a43c4179887,ada-pos,2,59,0.6756947944065359,0.6749999999999995,0.6770426753492567,False,68
13710,60f0606a61eb5a43c4179887,ada-pos,2,60,0.6471768949917921,0.6453124999999993,0.6770426753492567,False,68
13711,60f0606a61eb5a43c4179887,ada-pos,2,61,0.6300626493412197,0.626562499999999,0.6770426753492567,False,68
13712,60f0606a61eb5a43c4179887,ada-pos,2,62,0.6920929371463482,0.6937499999999991,0.6770426753492567,False,68
13713,60f0606a61eb5a43c4179887,ada-pos,2,63,0.767174992128999,0.7687499999999993,0.6770426753492567,False,68
13714,60f0606a61eb5a43c4179887,ada-pos,2,64,0.7139554447215755,0.7109374999999992,0.6770426753492567,False,68
13715,60f0606a61eb5a43c4179887,ada-pos,2,65,0.7004581301754188,0.7015624999999991,0.6770426753492567,False,68
13716,60f0606a61eb5a43c4179887,ada-pos,2,66,0.6924517211318236,0.6937499999999991,0.6770426753492567,False,68
13717,60f0606a61eb5a43c4179887,ada-pos,2,67,0.4143149047549983,0.4156249999999988,0.4522776694649906,True,68
