,subject,task,session_idx,outcome_idx,outcome,estimate,hidden_parameter,did_change_point_occur,sequence_id
127,5c44965c52eba20001da09ff,ada-prob,1,52,1.0,0.3718750000000001,0.32769917517498837,False,92
128,5c44965c52eba20001da09ff,ada-prob,1,53,0.0,0.3281249999999995,0.32769917517498837,False,92
129,5c44965c52eba20001da09ff,ada-prob,1,54,1.0,0.3203124999999994,0.32769917517498837,False,92
130,5c44965c52eba20001da09ff,ada-prob,1,55,1.0,0.3484374999999998,0.32769917517498837,False,92
131,5c44965c52eba20001da09ff,ada-prob,1,56,1.0,0.3499999999999998,0.32769917517498837,False,92
132,5c44965c52eba20001da09ff,ada-prob,1,57,1.0,0.3499999999999998,0.32769917517498837,False,92
133,5c44965c52eba20001da09ff,ada-prob,1,58,1.0,0.6781249999999995,0.32769917517498837,False,92
134,5c44965c52eba20001da09ff,ada-prob,1,59,0.0,0.5734374999999989,0.32769917517498837,False,92
135,5c44965c52eba20001da09ff,ada-prob,1,60,0.0,0.5687499999999989,0.32769917517498837,False,92
136,5c44965c52eba20001da09ff,ada-prob,1,61,1.0,0.5656249999999988,0.32769917517498837,False,92
137,5c44965c52eba20001da09ff,ada-prob,1,62,0.0,0.5656249999999988,0.32769917517498837,False,92
138,5c44965c52eba20001da09ff,ada-prob,1,63,0.0,0.5609374999999988,0.32769917517498837,False,92
139,5c44965c52eba20001da09ff,ada-prob,1,64,1.0,0.5609374999999988,0.32769917517498837,False,92
140,5c44965c52eba20001da09ff,ada-prob,1,65,0.0,0.5609374999999988,0.32769917517498837,False,92
141,5c44965c52eba20001da09ff,ada-prob,1,66,0.0,0.5609374999999988,0.32769917517498837,False,92
142,5c44965c52eba20001da09ff,ada-prob,1,67,0.0,0.5609374999999988,0.32769917517498837,False,92
143,5c44965c52eba20001da09ff,ada-prob,1,68,1.0,0.5609374999999988,0.8259169137927979,True,92
144,5c44965c52eba20001da09ff,ada-prob,1,69,1.0,0.5609374999999988,0.8259169137927979,False,92
145,5c44965c52eba20001da09ff,ada-prob,1,70,0.0,0.5609374999999988,0.8259169137927979,False,92
146,5c44965c52eba20001da09ff,ada-prob,1,71,1.0,0.5328124999999984,0.8259169137927979,False,92
147,5c44965c52eba20001da09ff,ada-prob,1,72,1.0,0.5187499999999982,0.8259169137927979,False,92
148,5c44965c52eba20001da09ff,ada-prob,1,73,1.0,0.5140624999999981,0.8259169137927979,False,92
149,5c44965c52eba20001da09ff,ada-prob,1,74,0.0,0.5140624999999981,0.8259169137927979,False,92
150,5c44965c52eba20001da09ff,ada-prob,2,0,1.0,0.5062500000000001,0.12431975194303108,True,24
151,5c44965c52eba20001da09ff,ada-prob,2,1,0.0,0.5203125000000003,0.12431975194303108,False,24
152,5c44965c52eba20001da09ff,ada-prob,2,2,0.0,0.4656249999999997,0.12431975194303108,False,24
153,5c44965c52eba20001da09ff,ada-prob,2,3,0.0,0.4249999999999991,0.12431975194303108,False,24
154,5c44965c52eba20001da09ff,ada-prob,2,4,1.0,0.4234374999999991,0.12431975194303108,False,24
155,5c44965c52eba20001da09ff,ada-prob,2,5,1.0,0.42812499999999915,0.12431975194303108,False,24
156,5c44965c52eba20001da09ff,ada-prob,2,6,0.0,0.42812499999999915,0.12431975194303108,False,24
157,5c44965c52eba20001da09ff,ada-prob,2,7,0.0,0.4374999999999993,0.12431975194303108,False,24
158,5c44965c52eba20001da09ff,ada-prob,2,8,0.0,0.4093749999999989,0.12431975194303108,False,24
159,5c44965c52eba20001da09ff,ada-prob,2,9,0.0,0.4093749999999989,0.12431975194303108,False,24
160,5c44965c52eba20001da09ff,ada-prob,2,10,0.0,0.40624999999999883,0.12431975194303108,False,24
161,5c44965c52eba20001da09ff,ada-prob,2,11,0.0,0.3859374999999986,0.12431975194303108,False,24
162,5c44965c52eba20001da09ff,ada-prob,2,12,0.0,0.3859374999999986,0.12431975194303108,False,24
163,5c44965c52eba20001da09ff,ada-prob,2,13,0.0,0.38281249999999856,0.12431975194303108,False,24
164,5c44965c52eba20001da09ff,ada-prob,2,14,0.0,0.38281249999999856,0.12431975194303108,False,24
165,5c44965c52eba20001da09ff,ada-prob,2,15,1.0,0.38281249999999856,0.12431975194303108,False,24
166,5c44965c52eba20001da09ff,ada-prob,2,16,1.0,0.3843749999999986,0.12431975194303108,False,24
167,5c44965c52eba20001da09ff,ada-prob,2,17,0.0,0.3718749999999984,0.12431975194303108,False,24
168,5c44965c52eba20001da09ff,ada-prob,2,18,0.0,0.3703124999999984,0.12431975194303108,False,24
169,5c44965c52eba20001da09ff,ada-prob,2,19,0.0,0.3656249999999983,0.12431975194303108,False,24
